Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
The Things We Do in Love,The B. B. & Q. Band,spotify:track:7zlwXboRtkV9GSlNjSia83,0.606,0.532,0,-7.173,1,0.0352,0.171,0,0.174,0.255,66.422,302813,4,21.52775,16
Desire - Full Length Album Mix,The B. B. & Q. Band,spotify:track:3ztZIwd0OljnzeZCX1N3SO,0.735,0.544,7,-9.053,1,0.0724,0.0774,0,0.0617,0.817,107.415,258440,4,56.68482,9
Hanging Out - Full Length Album Mix,The B. B. & Q. Band,spotify:track:1Hv2X8yPF6KT522SL7BV3p,0.717,0.64,11,-7.801,0,0.0935,0.0154,3e-05,0.0621,0.804,125.623,307920,4,62.5398,14
Hard to Get Around - Full Length Album Mix,The B. B. & Q. Band,spotify:track:3SuroosN4iRPyD8yzR4wBO,0.88,0.385,10,-9.552,0,0.0976,0.109,0.000588,0.116,0.766,95.757,303627,4,105.53641,12
(I Could Never Say) It's Over - Full Length Album Mix,The B. B. & Q. Band,spotify:track:5sjeJXROHuutyj8P3JGZoN,0.689,0.431,0,-11.652,1,0.284,0.389,0.00015,0.0878,0.762,84.349,298027,4,61.9064,13
Children of the Night,The B. B. & Q. Band,spotify:track:7DK3TAlK8zjh8fZyyB02Uy,0.894,0.577,0,-8.853,1,0.12,0.195,0.00219,0.0762,0.925,119.912,353907,4,31.462,11
Imagination - Extended Promo Mix,The B. B. & Q. Band,spotify:track:3bLxFX8teo8wspEg8CqXAT,0.874,0.554,10,-8.483,0,0.101,0.00395,0.000969,0.0573,0.545,118.907,411515,4,33.33017,21
All Night Long (She's Got the Moves I Like) - Extended Version,The B. B. & Q. Band,spotify:track:24xjt3SwKAPA1bIKTp5zlY,0.742,0.719,7,-8.302,1,0.0812,0.0487,9.23e-05,0.0524,0.634,111.888,504267,4,35.81157,23
88 Break Out Mega Mix - Maxi 12" Inch.,The B. B. & Q. Band,spotify:track:0pablKePQqUBJEQUbpjISd,0.477,0.882,7,-7.527,1,0.0655,0.062,0.0244,0.0928,0.602,112.726,551920,4,46.50132,22
Imagination - Single Edit,The B. B. & Q. Band,spotify:track:5wzR2PP86ptHgvT8CTARwi,0.849,0.69,10,-8.092,0,0.118,0.0165,2.12e-05,0.0757,0.728,118.774,185528,4,33.1562,9
All Night Long (She's Got the Moves I Like) - Single Edit,The B. B.,spotify:track:4seuTbYrL3een1240o4njE,0.739,0.708,7,-8.005,1,0.139,0.0557,0,0.0778,0.694,111.842,186505,4,39.90011,9
ALL NIGHT LONG (SHE'S GOT THE MOVES I LIKE) (Full Length Album Mix),The B. B. & Q. Band,spotify:track:47bu4W0Ica80b3tMrk4m9Q,0.722,0.725,7,-7.844,1,0.0887,0.0393,2.18e-06,0.0619,0.683,112.079,353560,4,35.58518,14
Imagination (Full Length Album Mix),The B. B. & Q. Band,spotify:track:6kWAtwzqWVhvOSLMbI1vzN,0.88,0.622,10,-7.989,0,0.114,0.00693,0.000269,0.0894,0.674,118.881,347147,4,31.47776,16
The Things We Do In Love (Full Length Album Mix),The B. B. & Q. Band,spotify:track:1hnskowwyHyq6mveVyHwVn,0.613,0.525,0,-7.15,1,0.0311,0.155,0,0.151,0.256,133.088,301760,4,39.28694,15
Desire (Full Length Album Mix),The B. B. & Q. Band,spotify:track:6XAqxgtRhajB9miIz50OiB,0.736,0.544,7,-9.07,1,0.065,0.0732,0,0.0796,0.851,107.446,258400,4,56.71613,11
Hanging Out (Full Length Album Mix),The B. B. & Q. Band,spotify:track:2U2XzXD5YAwTqCBHIbrHQ5,0.731,0.637,11,-7.828,0,0.101,0.0169,2.09e-05,0.0669,0.817,125.638,307880,4,59.88571,13
Hard To Get Around (Full Length Album Mix),The B. B. & Q. Band,spotify:track:0i9RaxxhfWdyp82XZWoSQD,0.865,0.389,10,-9.586,0,0.135,0.11,0.000451,0.143,0.762,95.718,302573,4,64.87014,13
(I COULD NEVER SAY) IT'S OVER (Full Length Album Mix),The B. B. & Q. Band,spotify:track:7ffZzDl8dVbgfiqN3DoOYk,0.708,0.417,0,-11.667,1,0.323,0.389,0.000112,0.098,0.715,84.378,297987,4,46.11091,13
Children Of The Night (Full Length Album Mix),The B. B. & Q. Band,spotify:track:65xXuR6TtVN9iD5lLqjYN0,0.896,0.576,7,-8.854,1,0.119,0.191,0.00308,0.0784,0.928,119.945,352853,4,31.47952,11
ALL NIGHT LONG (SHE'S GOT THE MOVES I LIKE) (Extended Version),The B. B. & Q. Band,spotify:track:0EGUeG7FcPkmm9bp32NL9I,0.741,0.714,7,-8.29,1,0.0897,0.0504,8.31e-05,0.0561,0.623,111.893,504267,4,35.30863,22
Imagination (Extended Promo Mix),The B. B. & Q. Band,spotify:track:60Um6UBy3NEUD6e5GtDSNl,0.871,0.676,1,-3.948,1,0.149,0.00824,1.08e-05,0.0522,0.563,118.835,411515,4,48.46569,19
88 Break Out Mega Mix,The B. B. & Q. Band,spotify:track:6yhTunVJYgzvnFY3ZxY9Wq,0.475,0.88,7,-7.516,1,0.0667,0.0573,0.0345,0.092,0.626,112.246,551920,4,43.05155,22
All Night Long (She's Got the Moves I Like) - Full Length Album Mix,The B. B. & Q. Band,spotify:track:4Btp6a364Kp4IXvmuJMj1B,0.722,0.725,7,-7.844,1,0.0887,0.0393,2.18e-06,0.0619,0.683,112.079,353560,4,35.58518,14
Imagination - Full Length Album Mix,The B. B. & Q. Band,spotify:track:6MdatLatD2Ht3gsjSRmzzG,0.88,0.622,10,-7.989,0,0.114,0.00693,0.000269,0.0894,0.674,118.881,347147,4,31.47776,16
The Things We Do in Love - Full Length Album Mix,The B. B. & Q. Band,spotify:track:32oHMdnqXWsWmmVJhb8REC,0.613,0.525,0,-7.15,1,0.0311,0.155,0,0.151,0.256,133.088,301760,4,39.28694,15
Desire - Full Length Album Mix,The B. B. & Q. Band,spotify:track:7qxFqyTpaYj6B9VxsiDG3F,0.736,0.544,7,-9.07,1,0.065,0.0732,0,0.0796,0.851,107.446,258400,4,56.71613,11
Hanging Out - Full Length Album Mix,The B. B. & Q. Band,spotify:track:2be34i5ZZDSzFaJ1CqzuFa,0.731,0.637,11,-7.828,0,0.101,0.0169,2.09e-05,0.0669,0.817,125.638,307880,4,59.88571,13
Hard to Get Around - Full Length Album Mix,The B. B. & Q. Band,spotify:track:4Ao1MTIs14xLVManK9F4Xw,0.865,0.389,10,-9.586,0,0.135,0.11,0.000451,0.143,0.762,95.718,302573,4,64.87014,13
(I Could Never Say) It's Over - Full Length Album Mix,The B. B. & Q. Band,spotify:track:6SRbaZbnXp6SknvN9HkqP8,0.708,0.417,0,-11.667,1,0.323,0.389,0.000112,0.098,0.715,84.378,297987,4,46.11091,13
Children of the Night - Full Length Album Mix,The B. B. & Q. Band,spotify:track:1NwuTxz6ymMyyvjqnvNKuQ,0.896,0.576,7,-8.854,1,0.119,0.191,0.00308,0.0784,0.928,119.945,352853,4,31.47952,11
All Night Long (She's Got the Moves I Like) - Extended Version,The B. B. & Q. Band,spotify:track:7aqPIsNLgjPHYkXI1fiyBo,0.741,0.714,7,-8.29,1,0.0897,0.0504,8.31e-05,0.0561,0.623,111.893,504267,4,35.30863,22
On The Beat - Full Length Album Mix,The B. B. & Q. Band,spotify:track:3HER2Njuttsq8Qs8sn2G1Y,0.785,0.787,8,-7.886,0,0.0594,0.14,0.000118,0.15,0.864,119.576,357720,4,30.9006,18
Time For Love - Full Length Album Mix,The B. B. & Q. Band,spotify:track:3iGOEdXYh02HwdP65tsPbe,0.8,0.753,4,-9.031,1,0.153,0.16,1e-05,0.576,0.867,111.649,366027,4,51.81915,18
Don't Say Goodbye - Full Length Album Mix,The B. B. & Q. Band,spotify:track:5VBCWa9xF7UW5ZEM15M2yb,0.371,0.439,2,-9.474,0,0.0317,0.448,0,0.0989,0.323,142.054,229493,4,36.03076,11
Starlette - Full Length Album Mix,The B. B. & Q. Band,spotify:track:1eYM3xvyhAMfblI9YRCyyy,0.735,0.888,8,-7.5,1,0.0529,0.113,0.000192,0.322,0.881,120.473,297080,4,47.86138,10
Mistakes - Full Length Album Mix,The B. B. & Q. Band,spotify:track:2nV8ZMj5iWxYlqjp2IoC6f,0.597,0.878,6,-7.689,0,0.176,0.112,0.00403,0.045,0.807,120.412,280520,4,16.16248,13
Lovin's What We Should Do - Full Length Album Mix,The B. B. & Q. Band,spotify:track:0j188eDCsSGOE5lG0WOBeT,0.525,0.68,9,-8.235,0,0.134,0.0258,0,0.0435,0.752,146.632,300413,4,22.86475,16
I'll Cut You Loose - Full Length Album Mix,The B. B. & Q. Band,spotify:track:50NgplRRzWHbumzcl3X591,0.795,0.729,2,-6.821,1,0.0371,0.126,0.000639,0.065,0.907,124.834,317920,4,30.37588,16
88 Break Out Mega Mix,The B. B. & Q. Band,spotify:track:5CzNFhpf1nkhPbO9clbhdQ,0.475,0.88,7,-7.516,1,0.0667,0.0573,0.0345,0.092,0.626,112.246,551920,4,43.05155,22
Mistakes - Extended Version,The B. B. & Q. Band,spotify:track:22Zr3cW1AREcs6K0pCbtOz,0.53,0.881,11,-7.772,0,0.162,0.0928,0.00716,0.0561,0.771,120.593,358013,4,32.5874,18
On The Beat - 87 Bronx Remix,The B. B. & Q. Band,spotify:track:0p6hJy7IZWiXER9EXSmyhL,0.698,0.868,8,-8.395,0,0.0575,0.0788,0.000483,0.241,0.715,119.409,419907,4,24.06344,20
On The Beat - DMC Remix,The B. B. & Q. Band,spotify:track:2nLmEDVrbS7nuwFgFLb9Rf,0.776,0.866,1,-7.211,1,0.0557,0.0485,0.0806,0.0739,0.823,118.631,412838,4,25.85613,17
On The Beat - Extended Version,The B. B. & Q. Band,spotify:track:0WqP726WOKZXUT0FMHkkk3,0.79,0.806,8,-6.925,0,0.0632,0.11,0.000246,0.113,0.845,119.646,413280,4,34.13655,20
Red Lite, Green Lite, TNT,Kix,spotify:track:3xdFBCG73xY176lIEHidb2,0.514,0.808,1,-14.499,1,0.0382,4.52e-05,0.00427,0.212,0.74,95.514,236413,4,27.07592,8
Get It While It's Hot,Kix,spotify:track:0ywA01lUBm8NkKEpG9NFlY,0.599,0.64,1,-15.471,1,0.0282,0.00408,0.00208,0.652,0.586,133.99,266027,4,29.50788,12
No Ring Around Rosie,Kix,spotify:track:2L8TgcR5RMrF4JCw6o67NG,0.469,0.684,11,-16.265,0,0.0397,0.00153,0.15,0.629,0.647,172.039,275800,4,32.50231,11
Don't Close Your Eyes,Kix,spotify:track:7wrBlgNqYBAC5yFfO4fnYb,0.537,0.382,7,-15.568,0,0.0245,0.0795,0.00115,0.114,0.338,148.061,257053,4,36.00926,11
She Dropped Me the Bomb,Kix,spotify:track:7uFFZHG5MpHYC7ZA8iK0kk,0.619,0.837,8,-13.305,1,0.0379,0.002,0.000674,0.0404,0.525,146.049,229560,4,16.00649,12
Cold Blood,Kix,spotify:track:1B7LH1eBudymShtn88qoEt,0.581,0.686,6,-14.353,1,0.0279,0.00147,5.97e-06,0.347,0.859,141.034,257933,4,21.79206,10
Piece of the Pie,Kix,spotify:track:2xaIqRp8QzwLdCPJpLL9OP,0.616,0.609,1,-14.609,1,0.027,0.00846,0,0.404,0.808,107.001,230893,4,44.0096,11
Boomerang,Kix,spotify:track:0NJ0XtRzVy38ahjXoalsac,0.429,0.801,1,-14.031,0,0.0381,4.71e-05,0.066,0.276,0.504,171.014,226800,4,19.40636,12
Blow My Fuse,Kix,spotify:track:7jCc2Dz8PfHN3YoxDezkUl,0.688,0.68,6,-14.34,1,0.0585,0.00146,0.000584,0.608,0.482,128.111,241987,4,18.32266,9
Dirty Boys,Kix,spotify:track:00sZnqGulgeCKjO7WxGdPT,0.475,0.83,1,-15.892,1,0.0362,0.000141,0.0011,0.249,0.238,103.427,224120,4,21.5819,9
Red Lite, Green Lite, TNT - Remixed,Kix,spotify:track:7912Q7DhUI2RVNbYaFBS0I,0.5,0.957,1,-5.544,1,0.0651,1.21e-05,0.123,0.0666,0.39,95.544,238000,4,20.44737,12
Get It While It's Hot - Remixed,Kix,spotify:track:4pCTdsHAQ5nHO4wKfXTQzL,0.591,0.859,1,-6.583,1,0.062,0.000387,0.525,0.169,0.513,134.002,273720,4,26.71989,10
No Ring Around Rosie - Remixed,Kix,spotify:track:41hceSrgn0JJopINTfpf2M,0.425,0.975,6,-5.646,0,0.142,0.00081,0.271,0.314,0.413,171.995,275547,4,32.09822,8
Don't Close Your Eyes - Remixed,Kix,spotify:track:0mMjYK4ChEUIDLBmVWzXEO,0.433,0.797,7,-5.962,0,0.0337,0.0256,0.165,0.114,0.303,74.048,270453,4,85.60144,8
She Dropped Me The Bomb - Remixed,Kix,spotify:track:0Kqhbnf9thFgFBKSyUzxEA,0.454,0.954,1,-5.016,1,0.112,0.000681,0.0739,0.161,0.361,146.092,229333,4,16.46275,13
Cold Blood - Remixed,Kix,spotify:track:1ZmKKWAFafW4OryfsLd5OK,0.481,0.962,1,-4.868,1,0.0613,0.000115,0.00728,0.303,0.54,141.045,261453,4,48.40041,9
Piece Of The Pie - Remixed,Kix,spotify:track:3cyqgSEaNszNMwO8voLJsR,0.484,0.932,1,-5.189,1,0.0563,0.00134,0.003,0.759,0.67,107.01,236720,4,54.06345,11
Boomerang - Remixed,Kix,spotify:track:5CafSNwPMS5OROtv6orK91,0.473,0.937,1,-5.297,0,0.0588,2.51e-05,0.897,0.143,0.511,85.553,225227,4,17.31202,10
Blow My Fuse - Remixed,Kix,spotify:track:1tU6IwQdajCs3ifEV58jUg,0.62,0.858,3,-6.689,0,0.103,0.00101,0.00382,0.165,0.326,128.085,271773,4,22.99343,10
Dirty Boys - Remixed,Kix,spotify:track:3BbI6ZJAvY52UhqTww8DgF,0.457,0.985,1,-5.373,1,0.0983,4.5e-05,0.487,0.268,0.151,103.484,223627,4,22.96749,11
Red Lite, Green Lite, TNT - Demo Version, 6/20/86,Kix,spotify:track:5FEcOAh4Lh4PNfnJ7Udvdf,0.453,0.739,1,-8.361,1,0.0472,0.0249,0.867,0.0454,0.686,187.597,242240,4,41.32826,8
Get It While It's Hot - Demo Version, 11/10/86,Kix,spotify:track:4gPPGQKLKLVpvdZVBn3Vcr,0.684,0.702,1,-9.62,1,0.0491,0.0722,0.233,0.112,0.603,133.364,262333,4,76.15505,8
No Ring Around Rosie - Demo Version, 1987,Kix,spotify:track:1NHLXtGFxfLqpUfJC9gE6S,0.446,0.971,11,-8.605,0,0.0994,0.000305,0.605,0.238,0.354,170.27,305747,4,29.10393,12
Don't Close Your Eyes - Demo Version, 11/25/86,Kix,spotify:track:6qYfj8GNLHoS1EtMdDO6OP,0.427,0.646,7,-8.38,0,0.0289,0.203,0.55,0.247,0.326,145.51,265693,4,71.30395,9
She Dropped Me The Bomb - Demo Version, 6/20/86,Kix,spotify:track:2dSRizP6MinP7PXjOXGWTy,0.531,0.904,1,-7.943,1,0.084,0.0997,0.849,0.1,0.372,136.525,258560,4,59.01382,12
Cold Blood - Demo Version, 3/21/87,Kix,spotify:track:1eAp5L1UGjMGSW4BUwDOKk,0.549,0.725,1,-10.947,1,0.0341,0.0022,0.0376,0.115,0.704,140.061,286827,4,48.72083,10
Piece Of The Pie - Demo Version, 6/20/86,Kix,spotify:track:0g501XfSMcFInhrB7HKsud,0.517,0.855,1,-7.413,1,0.0357,0.0684,0.847,0.296,0.797,105.485,246387,4,18.83955,12
Boomerang - Demo Version, 3/4/84,Kix,spotify:track:72D1j22obr9ZeW85M0aBsB,0.19,0.936,1,-8.945,0,0.0503,2.47e-05,0.91,0.413,0.18,169.891,215813,4,25.09112,11
Blow My Fuse - Demo Version, 9/5/86,Kix,spotify:track:1K4szAW0gQGfCZIAin0ygF,0.651,0.827,8,-7.981,1,0.0504,0.0374,0.363,0.0633,0.453,122.918,247053,4,21.60856,11
Dirty Boys - Demo Version, 11/10/86,Kix,spotify:track:55HoqYo2uFYAquufoMHD4S,0.404,0.901,1,-9.103,1,0.0724,1.93e-05,0.859,0.104,0.177,101.361,234440,4,21.1417,12
Midnite Dynamite,Kix,spotify:track:2LE0ZP1SkZB0sVMXXoHeki,0.57,0.99,6,-2.74,1,0.0619,0.00193,0.467,0.621,0.511,120.759,232107,4,41.02202,12
Red Hot (Black & Blue),Kix,spotify:track:73AQcturTKMtSA2EMRJGHu,0.661,0.915,8,-2.89,0,0.0376,0.00684,0.0168,0.323,0.767,112.264,203427,4,39.88581,10
Bang Bang (Balls of Fire),Kix,spotify:track:3jgX935WHpbb4QjYonSVAX,0.641,0.698,6,-12.536,0,0.0285,0.000236,0.605,0.1,0.943,126.038,239800,4,17.24352,8
Layin' Rubber,Kix,spotify:track:5fyo7Xv69D8ukfYg0nNm19,0.424,0.749,1,-13.309,0,0.0382,6.75e-05,0.939,0.422,0.883,182.07,232067,4,22.2577,13
Walkin' Away,Kix,spotify:track:3uYfajTALLt3HGLKM6PYD2,0.582,0.555,5,-14.709,0,0.0288,0.0212,0.0381,0.224,0.441,78.635,296013,4,37.65601,11
Scarlet Fever,Kix,spotify:track:0L1Jx7vsRMXvegqrOjDAVQ,0.731,0.784,8,-13.279,0,0.0353,0.0106,0.0118,0.061,0.82,122.575,259560,4,67.08241,8
Cry Baby,Kix,spotify:track:0tYUdiZFR2SPUugSOhpwiC,0.607,0.653,8,-13.316,0,0.0317,0.00168,0.743,0.198,0.885,143.005,257333,4,28.84792,12
Cold Shower,Kix,spotify:track:2MpW5SdI8E4xP9RH2NFRci,0.686,0.691,6,-13.354,0,0.04,0.0357,0.139,0.286,0.382,104.57,302027,4,30.67183,13
Lie Like a Rug,Kix,spotify:track:6s3BoStOkzSEEEbhUXnTvQ,0.504,0.797,8,-12.703,1,0.0353,0.000523,0.272,0.27,0.611,165.912,220733,4,24.79317,12
Sex,Kix,spotify:track:4d5RRlKeFBiw6PpxPJn5O5,0.676,0.762,8,-11.688,1,0.0299,0.0128,0.287,0.124,0.86,109.352,236320,4,25.38675,15
Burning Love,Kix,spotify:track:33fJeAllrsQFaOg3xqCmxa,0.564,0.815,8,-10.093,1,0.0568,0.0531,0.0107,0.643,0.623,127.344,188240,4,31.874,7
Cool Kids,Kix,spotify:track:1mnckVbfhx0x8wRI5PUGJr,0.59,0.799,11,-11.334,1,0.0546,0.0694,0.0421,0.318,0.794,125.733,213133,4,59.6996,8
Love Pollution,Kix,spotify:track:4135vDmGHlfF84ytkHktn4,0.441,0.719,1,-10.379,1,0.0463,0.00543,0.245,0.0655,0.625,141.6,248213,4,47.65836,10
Body Talk,Kix,spotify:track:1t5ZwBFRWksuWJYL5uHNIe,0.589,0.968,10,-1.746,0,0.0752,0.139,0.0047,0.191,0.759,116.743,221693,4,60.12217,9
Loco-Emotion,Kix,spotify:track:3trJrqPxYIY59IwAkUFhzE,0.939,0.795,8,-11.836,1,0.0447,0.0201,0.583,0.0609,0.974,128.085,213547,4,60.6621,8
Mighty Mouth,Kix,spotify:track:39ufYFKM0J677RdDLFV0RB,0.393,0.975,1,-2.374,1,0.15,6.82e-05,0.631,0.262,0.396,104.228,226667,4,38.31759,9
Nice on Ice,Kix,spotify:track:57mhURajxGloyqILsf3vdU,0.554,0.762,6,-10.969,0,0.061,0.0182,0.29,0.267,0.761,123.549,209733,4,43.58802,10
Get Your Monkey's Out,Kix,spotify:track:2HJQfsglOogwTmQG7VlKWt,0.485,0.833,0,-11.218,0,0.0826,0.00271,0.0629,0.362,0.375,151.581,205067,4,123.95724,7
For Shame,Kix,spotify:track:1LmA8vfF2BqLqnghuCN6Q1,0.499,0.715,11,-2.615,1,0.0329,0.697,0.000445,0.364,0.565,119.966,194533,4,53.91526,11
Restless Blood,Kix,spotify:track:7nUgGGy7xIuhpV3LwiZ5He,0.38,0.812,6,-11.481,1,0.0733,0.00149,0.167,0.137,0.336,104.283,230187,4,43.35596,9
Atomic Bombs,Kix,spotify:track:4E0rwf2XfEXs9jRZAP6yEW,0.326,0.662,1,-13.964,1,0.0617,0.000184,0.842,0.168,0.555,180.382,220907,4,29.93681,10
Love at First Sight,Kix,spotify:track:25OZ4FIafxOuXihryb5ooe,0.59,0.755,10,-12.554,0,0.0496,0.00145,0.015,0.137,0.862,144.279,163760,4,27.50733,8
Heartache,Kix,spotify:track:6DfmGfIb6djTyMmaFI14od,0.672,0.774,8,-3.679,1,0.0961,0.00622,0.312,0.132,0.764,156.057,197200,4,26.10905,11
Poison,Kix,spotify:track:00Ue8LtyhIqVkMnsfhg4cl,0.469,0.622,10,-13.464,0,0.0619,0.000211,0.432,0.0587,0.888,169.896,230240,4,22.93932,11
The Itch,Kix,spotify:track:4xWVEnf1q37WvDyR15k8wd,0.714,0.561,3,-12.346,1,0.0455,0.000358,0.8,0.0748,0.836,143.148,270693,4,40.90949,12
Kix Are for Kids,Kix,spotify:track:7onEqCjJHVAiGEH4ZPPKjF,0.318,0.715,1,-12.9,1,0.0619,7.57e-05,0.683,0.22,0.527,189.564,256200,4,34.52856,11
Contrary Mary,Kix,spotify:track:2Ok76Ja13YxxCCxCYefefD,0.477,0.939,1,-3.055,1,0.106,0.000248,0.421,0.107,0.742,163.694,191133,4,41.28421,7
The Kid,Kix,spotify:track:0M1K2015x30xliiptq0tey,0.416,0.726,1,-13.797,1,0.0509,2.94e-05,0.209,0.0506,0.649,167.703,235640,4,35.907,12
Yeah, Yeah, Yeah,Kix,spotify:track:3dzGEW9lY42FTsdeOKPgzz,0.511,0.614,10,-14.436,0,0.0472,0.000233,0.695,0.205,0.654,95.221,421227,4,64.00986,13
Yeah Whatever,Moev,spotify:track:4ExaE4zS6uQYypRGvRp0va,0.564,0.835,7,-13.014,1,0.0278,0.0951,0.0508,0.32,0.963,131.421,226333,4,56.66647,10
Slide,Moev,spotify:track:62OkIFtUg1Lnb9eulqnenw,0.704,0.572,1,-12.404,1,0.0288,0.0331,0.000559,0.13,0.683,121.042,271893,4,33.41681,11
The Sentencing,Moev,spotify:track:0DL7Aly1PlirmW6idYkiIT,0.686,0.423,0,-15.404,1,0.039,0.0427,0.709,0.0926,0.247,121.496,327267,4,48.89604,13
Wanting,Moev,spotify:track:4fjwpUCmWylZu14HGnA0s4,0.609,0.716,0,-12.228,0,0.0444,0.355,0.000281,0.118,0.695,113.99,388240,4,28.42692,10
Crucify Me,Moev,spotify:track:6mHflsyYMXZxMT3RqxvDm5,0.703,0.817,9,-12.325,1,0.0524,0.0155,0.762,0.061,0.704,121.179,319893,4,33.12229,9
Right Hand Of God,Moev,spotify:track:7aaIawN2vTIWvs7leKdGmp,0.644,0.812,9,-12.594,1,0.0427,0.00163,0.23,0.0945,0.705,102.188,255707,4,65.0849,12
Open Mind,Moev,spotify:track:4436zErRrTs82LF6P2L7jH,0.641,0.593,2,-12.778,0,0.0547,0.0277,0.774,0.0464,0.607,95.992,300227,4,21.62713,17
Capital Heaven,Moev,spotify:track:5wVRXCypnxluHm6Nq0sKkq,0.598,0.832,5,-13.747,0,0.0381,0.000754,0.486,0.0766,0.714,119.985,290373,4,33.57385,12
Yeah Whatever - 12" Version,Moev,spotify:track:4oC0o0vDBK0YzgDtVQSGvk,0.621,0.79,7,-11.674,1,0.0357,0.0959,0.114,0.0424,0.974,131.562,355493,4,43.82281,14
Crucify Me - 12 Inch Version,Moev,spotify:track:7hktlglGhICthxal8oqhin,0.714,0.798,9,-12.243,1,0.0546,0.0246,0.661,0.0667,0.756,121.267,330600,4,53.24854,9
Yeah Whatever,Moev,spotify:track:0Q59TZbgYrnf5jEDuuPPgm,0.564,0.835,7,-13.014,1,0.0278,0.0951,0.0508,0.32,0.963,131.421,226333,4,56.66647,10
Slide,Moev,spotify:track:3ur2RW1EOKOyMl3uZrb98P,0.704,0.572,1,-12.404,1,0.0288,0.0331,0.000559,0.13,0.683,121.042,271893,4,33.41681,11
The Sentencing,Moev,spotify:track:2juqDXevgW5PHyE6QSHmAY,0.686,0.423,0,-15.404,1,0.039,0.0427,0.709,0.0926,0.247,121.496,327267,4,48.89604,13
Wanting,Moev,spotify:track:5XaH3vdefny5Vfx3y4jHYw,0.609,0.716,0,-12.228,0,0.0444,0.355,0.000281,0.118,0.695,113.99,388240,4,28.42692,10
Crucify Me,Moev,spotify:track:1XPeIXQ6PwdH0oud6mnmS5,0.703,0.817,9,-12.325,1,0.0524,0.0155,0.762,0.061,0.704,121.179,319893,4,33.12229,9
Right Hand Of God,Moev,spotify:track:2vgtzhLdnpHNV0MIaumgRG,0.643,0.811,9,-12.579,1,0.0413,0.00168,0.205,0.0991,0.692,102.191,255707,4,65.0849,12
Open Mind,Moev,spotify:track:31bGtvV88kHz2cyFbm1KBW,0.641,0.593,2,-12.778,0,0.0547,0.0277,0.774,0.0464,0.607,95.992,300227,4,21.62713,17
Capital Heaven,Moev,spotify:track:6LGVKzxaPmgWm2fTKahnpw,0.598,0.832,5,-13.747,0,0.0381,0.000754,0.486,0.0766,0.714,119.985,290373,4,33.57385,12
Yeah Whatever - 12" Version,Moev,spotify:track:05up2MSh8WVwmU7rryx4T3,0.621,0.79,7,-11.674,1,0.0357,0.0959,0.114,0.0424,0.974,131.562,355493,4,43.82281,14
Crucify Me (12 Inch Version),Moev,spotify:track:3uUOApqxOs6himzemK8vPv,0.714,0.798,9,-12.243,1,0.0546,0.0246,0.661,0.0667,0.756,121.267,330600,4,53.24854,9
In Your Head,Moev,spotify:track:2LgRrKtQqvTftpSCj89HOm,0.586,0.777,7,-10.828,1,0.0436,0.00165,0.0104,0.113,0.825,119.95,275573,4,32.92881,11
Madhatter,Moev,spotify:track:4m68WBENOxGzyCjEQxaGcJ,0.555,0.689,10,-14.998,0,0.0434,3.7e-05,0.608,0.12,0.524,119.966,290880,4,49.99719,11
MT. MT. NME,Moev,spotify:track:1SqHuCGx6VUeibNinDwRdl,0.655,0.441,4,-15.433,0,0.0287,0.0042,0.148,0.129,0.603,125.067,315880,4,62.46399,10
Remembrance Day,Moev,spotify:track:67fkjM8ZYW9ZGMea3T9Rm7,0.62,0.574,11,-12.699,1,0.0295,4.5e-05,0.386,0.0929,0.462,124.97,323587,4,38.48695,17
Rotting Geraniums,Moev,spotify:track:1cUPi0y6r73SQrGVC12yEu,0.623,0.727,9,-16.678,0,0.0461,0.000308,0.441,0.106,0.616,120.084,291440,4,56.64899,13
90 Minutes,Moev,spotify:track:7l8J227yQmKR8vAeruHvwP,0.593,0.744,11,-12.511,0,0.0435,6.87e-05,0.797,0.125,0.544,146.784,315280,4,66.02756,12
Cocoon,Moev,spotify:track:0Exl9RAyLUXefFmdG06uxd,0.632,0.726,1,-11.781,0,0.0363,5.11e-05,0.866,0.108,0.699,120.048,285813,4,24.57354,9
Feline Frauline,Moev,spotify:track:7Ar2T5cIQtKbdnKriBcnDs,0.502,0.755,10,-11.932,0,0.0444,8.66e-06,0.0858,0.303,0.65,168.974,166453,4,30.12073,10
Common House,Moev,spotify:track:2E2iyNkCKhGONjPqEmbJDA,0.558,0.867,0,-13.837,1,0.033,0.0884,0.735,0.461,0.845,129.445,207707,4,58.37257,7
Cracked Mirror,Moev,spotify:track:5z9G47OVC8cCVwZSVNgRNi,0.655,0.692,11,-11.089,1,0.0394,0.000329,0.475,0.455,0.792,136.273,357547,4,43.65038,12
Sunday Crisis,Moev,spotify:track:3lZJpZodeerSkcrZgcFjyD,0.582,0.529,2,-14.311,1,0.0689,0.549,0.698,0.293,0.373,109.004,322253,4,106.97331,10
Let's Have A Good Time,Peter Zaremba's Love Delegation,spotify:track:3BK2tWCLLiV4FPr1Wf4fJX,0.399,0.956,1,-5.782,0,0.0819,0.467,0.134,0.273,0.911,165.327,189183,4,25.0737,11
